2,0,2,19,15,1,0,0,0.31451
2,0,3,27,10,1,0,0,0.15717
2,0,1,14,11,1,0,0,0.26183
2,0,1,14,4,2,0,0,0.37048
2,0,2,23,11,1,0,0,0.21847
2,0,1,3,11,2,1,1,0.40848
2,0,2,14,27,2,1,0,0.77514
2,0,3,31,6,1,1,1,0.41512
2,0,1,20,7,1,1,1,0.47711
2,0,1,9,5,1,1,1,0.36111
2,0,2,17,15,1,0,0,0.36126
2,0,2,31,16,1,0,0,0.24992
2,0,1,22,11,1,0,0,0.15848
2,0,3,3,9,1,0,0,0.015996
2,0,3,28,13,1,0,0,0.0040543
2,0,3,1,20,2,1,1,0.0049224
2,0,2,30,8,1,1,1,0.31448
2,0,2,15,25,2,1,0,0.39721
2,0,1,26,1,1,1,1,0.49247
2,0,1,24,3,1,1,1,0.18381
2,0,2,20,12,1,1,0,0.11116
2,0,1,30,13,1,0,0,0.2818
2,0,1,10,3,2,0,0,0.44513
2,0,3,18,11,1,0,0,0.3938
2,0,2,22,16,1,0,0,0.10514
2,0,1,23,2,1,1,1,0.21983
2,0,2,15,22,2,1,0,0.44183
2,0,3,12,22,2,1,0,0.80711
2,0,2,27,5,1,1,1,0.24583
2,0,2,19,14,1,0,0,0.27525
2,0,1,11,4,2,0,0,0.78309
2,0,2,16,21,2,0,0,0.23845
2,0,2,21,12,1,0,0,0.47581
2,0,2,32,2,1,1,1,0.34384
2,0,1,3,13,1,1,0,1.3131
2,0,2,25,13,1,0,0,0.20318
2,0,3,32,3,1,1,1,0.3618
2,0,3,4,17,2,0,1,0.62648
2,0,2,28,7,1,1,1,0.33647
2,0,3,24,6,1,1,1,0.60979
2,0,1,19,1,1,1,1,0.3518
2,0,3,8,15,2,1,1,0.41646
2,0,2,24,11,1,0,0,0.24647
2,0,3,15,1,1,1,1,0.81139
2,0,2,9,7,2,0,0,0.36181
2,0,2,29,13,1,0,0,0.13045
2,0,2,26,7,1,1,1,0.45978
2,0,1,26,6,1,1,1,0.38451
2,0,3,15,27,2,0,0,0.6398
2,0,3,6,28,2,1,1,0.48525
2,0,3,17,10,1,0,0,0.24051
2,0,1,7,14,2,1,1,0.26193
2,0,3,26,9,1,0,0,0.80992
2,0,1,4,5,2,1,1,0.4245
2,0,2,7,16,1,0,0,0.2866
2,0,1,28,15,1,0,0,0.31382
2,0,3,19,15,1,0,0,0.36392
2,0,3,1,28,2,1,1,0.30782
2,0,2,32,8,1,1,1,0.6545
2,0,3,8,16,2,1,1,0.38715
2,0,2,28,10,1,0,0,0.090461
2,0,1,22,11,1,0,0,0.16577
2,0,2,24,16,1,0,0,0.046463
2,0,3,19,10,1,0,0,0.0047102
2,0,1,4,28,2,1,1,0.25848
2,0,2,28,9,1,0,0,0.055187
2,0,2,2,20,2,1,1,0.20378
2,0,2,2,16,1,0,0,0.29072
2,0,1,7,5,1,1,1,0.68579
2,0,1,21,9,1,0,0,0.20913
2,0,3,16,18,2,1,0,0.27983
2,0,2,4,16,2,1,1,0.42711
2,0,3,9,7,2,0,0,0.081175
2,0,2,14,7,2,0,0,0.47717
2,0,1,4,5,1,1,1,0.24924
2,0,2,19,15,1,0,0,0.41446
2,0,3,24,14,1,0,0,0.061193
2,0,3,32,13,1,0,0,0.017843
2,0,2,6,13,1,0,0,0.10462
2,0,1,31,5,1,1,1,0.36317
2,0,1,15,21,2,1,0,0.65979
3,1,-1,1,27,2,1,1,1.2824
3,1,-1,18,6,1,1,1,1.0537
3,1,-1,15,2,1,1,1,0.57041
3,1,-1,22,15,1,1,0,1.1545
3,1,-1,4,32,2,1,1,1.3871
3,1,-1,18,16,1,0,0,0.49044
3,1,-1,10,14,1,0,0,0.43781
3,1,-1,25,2,1,1,1,0.93907
3,1,-1,6,12,1,1,0,0.58847
3,1,-1,17,3,1,1,1,0.23576
3,1,-1,7,29,2,1,1,0.69712
3,1,-1,22,15,1,1,0,0.45247
3,1,-1,4,24,2,1,1,1.2171
3,1,-1,24,3,1,1,1,0.43914
3,1,-1,20,3,1,1,1,0.28442
3,1,-1,7,29,2,1,1,0.34375
3,1,-1,3,8,1,1,1,0.84922
3,1,-1,15,1,2,0,0,1.5897
3,1,-1,7,3,1,1,1,0.30909
3,1,-1,15,4,2,1,0,1.1278
3,1,1,10,2,1,1,1,0.60982
3,1,1,17,11,1,0,0,0.72843
3,1,1,3,25,2,1,1,1.0497
3,1,3,18,14,1,1,0,1.0865
3,1,2,10,24,2,1,0,0.69775
3,1,1,2,22,2,1,1,0.86042
3,1,2,17,12,1,1,0,0.28911
3,1,3,10,23,2,1,0,0.50044
3,1,2,13,2,2,0,0,0.38307
3,1,2,20,2,1,1,1,0.39847
3,1,1,18,15,1,1,0,0.48509
3,1,3,24,2,1,1,1,0.16843
3,1,1,26,11,1,0,0,0.54442
3,1,1,24,2,1,1,1,0.097794
3,1,2,11,21,2,1,0,0.51711
3,1,3,19,4,1,1,1,0.071397
3,1,3,32,2,1,1,1,0.043141
3,1,2,12,22,2,1,0,0.6484
3,1,2,26,4,1,0,1,0.73377
3,1,1,25,7,1,1,1,0.16712
3,1,2,8,21,2,1,1,0.51908
3,1,2,5,26,2,1,1,0.54512
3,1,1,10,8,2,1,0,0.71457
3,1,1,13,4,1,0,1,0.17247
3,1,3,10,20,2,0,0,0.66846
3,1,3,14,23,2,0,0,0.75255
3,1,3,14,21,2,1,0,0.72908
3,1,1,30,5,1,1,1,0.53913
3,1,3,16,25,2,0,0,0.65243
3,1,2,9,2,2,0,0,0.4891
3,1,2,15,20,2,0,0,0.90059
3,1,1,11,25,2,1,0,0.46311
3,1,3,5,3,1,1,1,0.33985
3,1,2,21,9,1,0,0,0.58112
3,1,1,21,3,1,1,1,0.068471
3,1,1,5,6,1,1,1,0.080425
3,1,1,11,7,1,1,1,0.083871
3,1,3,23,3,1,1,1,0.10311
3,1,1,3,30,2,1,1,0.30591
3,1,3,18,3,1,1,1,0.34049
3,1,2,32,5,1,1,1,0.43778
3,1,2,3,22,2,1,1,0.61913
3,1,2,32,10,1,0,0,0.22509
3,1,1,13,6,2,0,0,0.42311
3,1,3,12,22,2,1,0,0.74924
3,1,1,17,10,1,0,0,0.89376
3,1,2,10,15,1,0,0,0.097183
3,1,2,18,7,1,1,1,0.27578
3,1,2,4,1,1,0,1,0.34376
3,1,1,21,15,1,0,0,0.23309
3,1,2,8,25,2,1,1,0.43846
3,1,3,24,2,1,1,1,0.65981
3,1,3,15,7,1,0,1,0.61644
3,1,3,6,22,2,1,1,0.59055
3,1,3,17,3,1,1,1,0.62979
3,1,3,18,1,1,0,1,0.45109
3,1,3,24,9,1,0,0,0.16778
3,1,1,18,7,1,1,1,0.21576
3,1,1,9,1,2,1,0,0.4058
3,1,2,30,15,1,0,0,0.11646
3,1,3,19,5,1,1,1,0.41446
3,1,3,8,3,2,0,1,0.39646
3,1,3,23,7,1,1,1,0.36311
3,1,2,27,14,1,0,0,0.32377
3,1,3,28,11,1,0,0,0.15776
3,1,3,15,2,2,1,0,0.99846
3,1,2,12,32,2,1,0,0.58174
3,1,1,21,7,1,1,1,0.5013
3,1,1,1,14,1,0,0,0.19177
3,1,3,12,27,2,1,0,0.39108
3,1,3,19,16,1,0,0,0.32644
3,1,1,30,6,1,0,1,0.72046
3,1,1,21,1,1,0,1,0.37044
3,1,3,12,22,2,1,0,0.41851
3,1,2,21,15,1,0,0,0.43242
3,1,3,24,7,1,1,1,0.23046
3,1,2,19,5,1,0,1,0.30046
3,1,1,15,8,2,1,0,1.0791
3,1,3,1,18,2,1,1,1.0112
3,1,1,26,2,1,1,1,0.6338
3,1,3,1,22,2,1,1,0.37508
3,1,3,18,15,1,0,0,0.2391
3,1,2,5,7,1,1,1,0.20442
3,1,1,4,20,2,1,1,0.53109
3,1,3,12,14,2,1,0,0.44445
3,1,3,22,13,1,0,0,0.96976
3,1,2,22,5,1,1,1,1.0258
3,1,3,17,10,1,0,0,0.27177
3,1,3,19,10,1,0,0,0.39575
3,1,2,3,24,2,1,1,0.37909
3,1,3,12,32,2,1,0,0.5545
3,1,2,29,7,1,1,1,0.76319
3,1,1,5,10,2,1,1,0.56312
3,1,3,23,14,1,0,0,0.29175
3,1,3,25,7,1,1,1,0.56711
3,1,3,24,5,1,1,1,0.61512
3,1,3,16,20,2,1,0,0.4292
3,1,1,6,27,2,1,1,0.42711
3,1,3,30,3,1,1,1,0.59314
3,1,1,16,7,2,0,0,0.45642
3,1,1,2,18,2,1,1,0.59709
3,1,3,10,6,1,1,1,0.42043
3,1,1,17,11,1,0,0,0.090455
3,1,1,13,2,2,1,0,0.36581
3,1,2,32,8,1,1,1,0.50181
3,1,3,5,13,2,1,1,0.56042
3,1,3,23,6,1,1,1,0.40916
3,1,3,4,24,2,1,1,0.35978
3,1,2,27,12,1,1,0,1.3844
3,1,3,11,18,2,1,0,0.45576
3,1,3,18,10,1,0,0,0.38843
3,1,2,25,8,1,1,1,0.97976
3,1,3,32,14,1,0,0,0.33909
3,1,3,31,6,1,1,1,0.95644
3,1,2,10,8,2,0,0,0.4931
3,1,2,19,1,1,0,1,0.38446
3,1,2,15,8,2,0,0,1.0718
3,1,3,10,24,2,1,0,0.55597
3,1,1,27,10,1,0,0,0.47647
3,1,2,26,8,1,1,1,0.48848
3,1,3,12,15,2,1,0,0.82778
3,1,1,32,11,1,0,0,0.1778
3,1,2,22,10,1,0,0,0.28178
3,1,3,1,3,2,1,1,1.0931
3,1,2,8,13,1,0,0,0.15244
3,1,1,9,11,1,0,0,0.2171
3,1,2,4,29,2,1,1,0.53514
3,1,1,30,1,1,1,1,0.79256
3,1,2,24,9,1,0,0,0.39184
3,1,3,29,5,1,1,1,0.52645
3,1,1,7,24,2,1,1,0.42444
3,1,3,29,2,1,1,1,0.84652
3,1,3,26,9,1,0,0,0.067096
3,1,3,23,7,1,1,1,0.55909
3,1,2,18,12,1,0,0,0.19977
3,1,2,21,3,1,1,1,0.51846
3,1,2,12,26,2,1,0,0.49644
3,1,3,22,1,1,0,1,0.29182
3,1,2,10,31,2,1,0,0.31914
3,1,3,10,26,2,1,0,0.64922
4,1,-1,27,3,1,1,1,0.75632
4,1,-1,30,2,1,1,1,0.82435
4,1,-1,9,18,2,0,0,1.1004
4,1,-1,31,3,1,1,1,1.0543
4,1,-1,32,8,1,1,1,0.89833
4,1,-1,26,7,1,1,1,1.5071
4,1,-1,30,16,1,1,0,0.98835
4,1,-1,21,14,1,0,0,0.91305
4,1,-1,30,13,1,1,0,1.0897
4,1,-1,24,11,1,0,0,1.1063
4,1,-1,6,23,2,-1,1,2
4,1,-1,2,9,1,1,0,1.9831
4,1,-1,4,27,2,1,1,0.99772
4,1,-1,23,16,1,0,0,0.86837
4,1,-1,2,15,1,1,0,1.4157
4,1,-1,25,3,1,1,1,1.333
4,1,-1,16,15,2,1,0,1.2224
4,1,-1,23,5,1,1,1,1.203
4,1,-1,22,3,1,1,1,1.393
4,1,-1,4,16,2,0,1,1.1845
4,1,2,19,13,1,-1,0,2
4,1,1,17,15,1,0,0,0.98118
4,1,3,18,3,1,1,1,1.0604
4,1,1,27,14,1,0,0,0.84902
4,1,1,30,4,1,1,1,0.83768
4,1,1,20,6,1,1,1,0.68301
4,1,3,19,15,1,0,0,0.7265
4,1,1,25,7,1,1,1,1.2803
4,1,2,3,2,2,1,1,1.4117
4,1,3,30,10,1,1,0,0.80968
4,1,2,1,11,1,0,0,1.0617
4,1,3,10,17,2,1,0,1.0824
4,1,1,20,11,1,0,0,1.2377
4,1,3,24,2,1,1,1,1.035
4,1,1,30,14,1,0,0,1.2803
4,1,2,32,8,1,-1,1,2
4,1,1,31,13,1,0,0,0.64238
4,1,3,28,7,1,1,1,0.575
4,1,1,26,15,1,0,0,1.175
4,1,1,9,5,1,1,1,0.95903
4,1,3,19,3,1,1,1,0.27186
4,1,3,20,9,1,0,0,0.69975
4,1,2,3,8,1,1,1,1.9184
4,1,1,8,14,1,0,0,0.52836
4,1,3,31,8,1,1,1,1.1378
4,1,2,29,2,1,1,1,1.6504
4,1,3,13,8,1,1,1,1.271
4,1,1,5,31,2,-1,1,2
4,1,3,19,4,1,1,1,0.99384
4,1,2,27,1,1,0,1,1.2731
4,1,1,21,11,1,0,0,0.53302
4,1,2,18,12,1,1,0,0.75637
4,1,1,22,6,1,1,1,0.58106
4,1,2,25,15,1,-1,0,2.0001
4,1,3,16,14,1,1,0,0.41104
4,1,1,17,14,1,1,0,0.24173
4,1,3,21,13,1,0,0,0.73505
4,1,2,12,31,2,1,0,1.9926
4,1,3,18,10,1,0,0,1.0477
4,1,1,10,16,1,0,0,0.4924
4,1,3,7,8,1,1,1,0.32772
4,1,1,14,10,2,-1,0,2
4,1,2,6,29,2,0,1,0.94375
4,1,3,15,4,1,0,1,1.5851
4,1,2,20,10,1,0,0,0.65638
4,1,3,8,4,1,1,1,1.0691
4,1,1,14,17,2,0,0,0.69708
4,1,1,9,26,2,0,0,0.56438
4,1,1,30,8,1,0,1,1.7484
4,1,2,8,15,2,1,1,1.3251
4,1,2,17,8,1,0,1,1.239
4,1,2,22,6,1,1,1,0.57238
4,1,3,2,29,2,1,1,0.94039
4,1,3,26,5,1,1,1,0.58968
4,1,2,22,12,1,1,0,0.91701
4,1,1,21,13,1,0,0,0.39107
4,1,3,29,6,1,1,1,1.3584
4,1,3,7,1,2,0,1,1.407
4,1,2,16,29,2,0,0,0.5817
4,1,2,20,13,1,0,0,0.71703
4,1,2,6,8,2,0,1,0.94298
4,1,1,16,6,2,0,0,0.72035
4,1,3,17,1,1,1,1,1.0424
4,1,3,2,3,2,1,1,1.8477
4,1,1,27,12,1,1,0,0.92439
4,1,1,22,16,1,0,0,0.46237
4,1,2,26,7,1,1,1,0.55441
4,1,3,3,5,1,-1,1,2.0001
4,1,2,27,1,1,1,1,0.71374
4,1,2,17,11,1,-1,0,2
4,1,2,10,14,1,0,0,0.43439
4,1,3,6,4,1,-1,1,2
4,1,1,16,11,2,1,0,1.7824
4,1,3,2,24,2,-1,1,2.0001
4,1,1,14,18,2,0,0,0.67649
4,1,3,14,32,2,0,0,0.76838
4,1,1,23,9,1,-1,0,2
4,1,3,22,3,1,1,1,0.98306
4,1,3,6,2,2,0,1,1.1984
4,1,3,22,6,1,1,1,0.88508
4,1,2,32,14,1,0,0,0.23238
4,1,2,13,7,1,1,1,0.8537
4,1,2,4,19,2,0,1,1.6824
4,1,1,13,19,2,0,0,0.77373
4,1,1,10,20,2,0,0,0.49385
4,1,1,27,12,1,1,0,1.5371
4,1,2,19,15,1,0,0,0.59441
4,1,3,27,10,1,1,0,1.2337
4,1,1,14,11,1,0,0,0.82305
4,1,1,14,4,2,0,0,0.52509
4,1,2,23,11,1,0,0,0.38305
4,1,1,3,11,2,1,1,0.69438
4,1,2,14,27,2,0,0,0.38572
4,1,3,31,6,1,1,1,0.61707
4,1,1,20,7,1,1,1,0.59918
4,1,1,9,5,1,1,1,1.1497
4,1,2,17,15,1,0,0,0.66238
4,1,2,31,16,1,1,0,0.66718
4,1,1,22,11,1,0,0,0.67907
4,1,3,3,9,1,0,0,1.0584
4,1,3,28,13,1,0,0,0.47907
4,1,3,1,20,2,1,1,0.9065
4,1,2,30,8,1,1,1,0.70104
4,1,2,15,25,2,1,0,0.44773
4,1,1,26,1,1,1,1,0.65236
4,1,1,24,3,1,-1,1,2.0001
4,1,2,20,12,1,1,0,0.65571
4,1,1,30,13,1,0,0,0.48441
4,1,1,10,3,2,0,0,0.55971
4,1,3,18,11,1,0,0,0.60839
4,1,2,22,16,1,0,0,1.343
4,1,1,23,2,1,1,1,0.29638
4,1,2,15,22,2,1,0,1.4992
4,1,3,12,22,2,1,0,0.96572
4,1,2,27,5,1,1,1,0.78171
4,1,2,19,14,1,0,0,0.33308
4,1,1,11,4,2,1,0,1.1904
4,1,2,16,21,2,0,0,1.0617
4,1,2,21,12,1,1,0,0.70637
4,1,2,32,2,1,0,1,0.44504
4,1,1,3,13,1,0,0,0.2737
4,1,2,25,13,1,0,0,0.30108
4,1,3,32,3,1,1,1,0.71173
4,1,3,4,17,2,0,1,1.1217
4,1,2,28,7,1,1,1,0.53173
4,1,3,24,6,1,1,1,0.54923
4,1,1,19,1,1,1,1,1.3337
4,1,3,8,15,2,1,1,1.767
4,1,2,24,11,1,0,0,0.43102
4,1,3,15,1,1,-1,1,2.0001
4,1,2,9,7,2,1,0,0.28301
4,1,2,29,13,1,0,0,0.23042
4,1,2,26,7,1,1,1,0.33974
4,1,1,26,6,1,1,1,0.21307
4,1,3,15,27,2,0,0,1.067
4,1,3,6,28,2,1,1,0.86306
4,1,3,17,10,1,0,0,0.61108
4,1,1,7,14,2,1,1,0.80174
4,1,3,26,9,1,0,0,0.5846
4,1,1,4,5,2,1,1,1.3278
5,1,-1,29,15,1,0,0,1.7924
5,1,-1,31,12,1,0,0,0.6719
5,1,-1,19,8,1,0,1,0.54775
